1, 62
2, 76.1
3, 78.88
4, 72.64
5, 83.59
6, 79.58
7, 83.73
8, 84.49
9, 85.47
10, 85.42
11, 84.05
12, 86.24
13, 84.48
14, 82.1
15, 83.75
16, 76.77
17, 81.2
18, 83.73
19, 86.21
20, 86.67
21, 85.91
22, 85.68
23, 78.6
24, 85.38
25, 81.14
26, 78.69
27, 79.71
28, 85.25
29, 77.72
30, 76.43
31, 86.23
32, 84.57
33, 83.55
34, 83.98
35, 83.14
36, 85.23
37, 81.72
38, 82.69
39, 80.12
40, 79.67
