1, 77.48
2, 86.63
3, 88.16
4, 87.34
5, 87.97
6, 86.06
7, 85.92
8, 87.99
9, 87.17
10, 87.45
11, 87.86
12, 87.47
13, 87.21
14, 87.5
15, 87.52
16, 86.19
17, 87.45
18, 88.27
19, 87.46
20, 87.45
21, 87.09
22, 86.51
23, 86.93
24, 87.34
25, 86.57
26, 86.27
27, 85.39
28, 86.61
29, 86.56
30, 85.74
31, 85.75
32, 85.61
33, 85.14
34, 85.4
35, 85.49
36, 85.26
37, 85.29
38, 85.52
39, 85.68
40, 85.45
