1, 15.63
2, 11.69
3, 14.41
4, 14.39
5, 18.99
6, 11.45
7, 13.37
8, 18.14
9, 22.24
10, 21.04
11, 21.64
12, 23.36
13, 24.36
14, 20.38
15, 12.4
16, 22.48
17, 22.48
18, 22.48
19, 22.48
