1, 15.35
2, 22.61
3, 24.89
4, 30.11
5, 28.53
6, 33.25
7, 38.29
8, 45.05
9, 64.81
10, 71.73
11, 74.23
12, 78.39
13, 82.28
14, 74.07
15, 75.44
16, 77.77
17, 78.41
18, 85.6
19, 81.23
