1, 74.48
2, 84.57
3, 87.95
4, 88.84
5, 86.23
6, 86.06
7, 88.47
8, 88.4
9, 88.72
10, 89.08
11, 89.25
12, 89.25
13, 88.53
14, 89.63
15, 88.71
16, 86.99
17, 86.8
18, 89.78
19, 90.09
20, 88.73
21, 90.39
22, 90.15
23, 89.06
24, 90.02
25, 88.46
26, 88.78
27, 89.17
28, 90.03
29, 89.36
30, 88.29
31, 88.93
32, 89.48
33, 89.75
34, 89.22
35, 89.59
36, 88.82
37, 88.17
38, 89.71
39, 89.43
40, 88.21
